IssuerID,State,Plan Type,ReportingUnitID,PlanID,OverallRatingValue,MedicalCareRatingValue,MemberExperienceRatingValue,PlanAdministrationRatingValue
17414,NC,HMO,17414-NC-HMO,17414NC0010014,,1.0,,
17575,IN,HMO,17575-IN-HMO,17575IN0700045,3.0,3.0,4.0,4.0
17575,IN,HMO,17575-IN-HMO,17575IN0700053,3.0,3.0,4.0,4.0
17575,IN,HMO,17575-IN-HMO,17575IN0700055,3.0,3.0,4.0,4.0
17575,IN,HMO,17575-IN-HMO,17575IN0700056,3.0,3.0,4.0,4.0
17575,IN,HMO,17575-IN-HMO,17575IN0700058,3.0,3.0,4.0,4.0
17575,IN,HMO,17575-IN-HMO,17575IN0700061,3.0,3.0,4.0,4.0
17575,IN,HMO,17575-IN-HMO,17575IN0700062,3.0,3.0,4.0,4.0
17575,IN,HMO,17575-IN-HMO,17575IN0700065,3.0,3.0,4.0,4.0
17575,IN,HMO,17575-IN-HMO,17575IN0700066,3.0,3.0,4.0,4.0
17575,IN,HMO,17575-IN-HMO,17575IN0700067,3.0,3.0,4.0,4.0
17575,IN,HMO,17575-IN-HMO,17575IN0700101,3.0,3.0,4.0,4.0
17575,IN,HMO,17575-IN-HMO,17575IN0700102,3.0,3.0,4.0,4.0
17575,IN,POS,17575-IN-POS,17575IN0760005,2.0,2.0,,3.0
17575,IN,POS,17575-IN-POS,17575IN0760007,2.0,2.0,,3.0
17933,TX,EPO,17933-TX-EPO,17933TX0010001,,,,4.0
17933,TX,EPO,17933-TX-EPO,17933TX0010002,,,,4.0
17933,TX,EPO,17933-TX-EPO,17933TX0010003,,,,4.0
17933,TX,EPO,17933-TX-EPO,17933TX0010004,,,,4.0
17933,TX,EPO,17933-TX-EPO,17933TX0010005,,,,4.0
17933,TX,EPO,17933-TX-EPO,17933TX0010006,,,,4.0
17933,TX,EPO,17933-TX-EPO,17933TX0010007,,,,4.0
17933,TX,EPO,17933-TX-EPO,17933TX0010008,,,,4.0
17933,TX,EPO,17933-TX-EPO,17933TX0010009,,,,4.0
17933,TX,EPO,17933-TX-EPO,17933TX0010010,,,,4.0
18167,UT,HMO,18167-UT-HMO,18167UT0010001,,3.0,,
18167,UT,HMO,18167-UT-HMO,18167UT0010002,,3.0,,
18167,UT,HMO,18167-UT-HMO,18167UT0010008,,3.0,,
18167,UT,HMO,18167-UT-HMO,18167UT0010009,,3.0,,
18167,UT,HMO,18167-UT-HMO,18167UT0010010,,3.0,,
18167,UT,HMO,18167-UT-HMO,18167UT0040001,,3.0,,
18167,UT,HMO,18167-UT-HMO,18167UT0040002,,3.0,,
18350,HI,PPO,18350-HI-PPO,18350HI0880001,4.0,4.0,4.0,3.0
18350,HI,PPO,18350-HI-PPO,18350HI0880003,4.0,4.0,4.0,3.0
18350,HI,PPO,18350-HI-PPO,18350HI0880007,4.0,4.0,4.0,3.0
18350,HI,PPO,18350-HI-PPO,18350HI0880013,4.0,4.0,4.0,3.0
18350,HI,PPO,18350-HI-PPO,18350HI0880017,4.0,4.0,4.0,3.0
18350,HI,PPO,18350-HI-PPO,18350HI0880033,4.0,4.0,4.0,3.0
18350,HI,PPO,18350-HI-PPO,18350HI0880035,4.0,4.0,4.0,3.0
18558,KS,EPO,18558-KS-EPO,18558KS0400006,3.0,2.0,5.0,4.0
18558,KS,EPO,18558-KS-EPO,18558KS0400008,3.0,2.0,5.0,4.0
18558,KS,EPO,18558-KS-EPO,18558KS0400009,3.0,2.0,5.0,4.0
18558,KS,EPO,18558-KS-EPO,18558KS0400010,3.0,2.0,5.0,4.0
18558,KS,EPO,18558-KS-EPO,18558KS0400013,3.0,2.0,5.0,4.0
18558,KS,EPO,18558-KS-EPO,18558KS0400014,3.0,2.0,5.0,4.0
18558,KS,EPO,18558-KS-EPO,18558KS0420002,3.0,2.0,5.0,4.0
18558,KS,EPO,18558-KS-EPO,18558KS0420003,3.0,2.0,5.0,4.0
18558,KS,EPO,18558-KS-EPO,18558KS0420004,3.0,2.0,5.0,4.0
18628,FL,HMO,18628-FL-HMO,18628FL0160009,,,,
18628,FL,HMO,18628-FL-HMO,18628FL0160022,,,,
18628,FL,HMO,18628-FL-HMO,18628FL0160029,,,,
18628,FL,HMO,18628-FL-HMO,18628FL0160030,,,,
18628,FL,HMO,18628-FL-HMO,18628FL0160054,,,,
18628,FL,HMO,18628-FL-HMO,18628FL0160055,,,,
18628,FL,HMO,18628-FL-HMO,18628FL0160060,,,,
18628,FL,HMO,18628-FL-HMO,18628FL0160061,,,,
18628,FL,HMO,18628-FL-HMO,18628FL0160062,,,,
18628,FL,HMO,18628-FL-HMO,18628FL0160063,,,,
18628,FL,HMO,18628-FL-HMO,18628FL0160064,,,,
18628,FL,HMO,18628-FL-HMO,18628FL0160065,,,,
18628,FL,HMO,18628-FL-HMO,18628FL0160067,,,,
19636,LA,POS,19636-LA-POS,19636LA0220005,4.0,3.0,5.0,3.0
19636,LA,POS,19636-LA-POS,19636LA0220012,4.0,3.0,5.0,3.0
19636,LA,POS,19636-LA-POS,19636LA0220013,4.0,3.0,5.0,3.0
19636,LA,POS,19636-LA-POS,19636LA0220014,4.0,3.0,5.0,3.0
19636,LA,POS,19636-LA-POS,19636LA0220017,4.0,3.0,5.0,3.0
19636,LA,POS,19636-LA-POS,19636LA0220018,4.0,3.0,5.0,3.0
19636,LA,POS,19636-LA-POS,19636LA0220019,4.0,3.0,5.0,3.0
19636,LA,POS,19636-LA-POS,19636LA0230008,4.0,3.0,5.0,3.0
19636,LA,POS,19636-LA-POS,19636LA0230009,4.0,3.0,5.0,3.0
19636,LA,POS,19636-LA-POS,19636LA0230010,4.0,3.0,5.0,3.0
19636,LA,POS,19636-LA-POS,19636LA0230011,4.0,3.0,5.0,3.0
19636,LA,POS,19636-LA-POS,19636LA0240007,4.0,3.0,5.0,3.0
19636,LA,POS,19636-LA-POS,19636LA0240010,4.0,3.0,5.0,3.0
19636,LA,POS,19636-LA-POS,19636LA0240013,4.0,3.0,5.0,3.0
19636,LA,POS,19636-LA-POS,19636LA0240020,4.0,3.0,5.0,3.0
19636,LA,POS,19636-LA-POS,19636LA0240021,4.0,3.0,5.0,3.0
19636,LA,POS,19636-LA-POS,19636LA0240022,4.0,3.0,5.0,3.0
19636,LA,POS,19636-LA-POS,19636LA0240023,4.0,3.0,5.0,3.0
19636,LA,POS,19636-LA-POS,19636LA0240024,4.0,3.0,5.0,3.0
19636,LA,POS,19636-LA-POS,19636LA0240025,4.0,3.0,5.0,3.0
19636,LA,POS,19636-LA-POS,19636LA0240026,4.0,3.0,5.0,3.0
19636,LA,POS,19636-LA-POS,19636LA0240027,4.0,3.0,5.0,3.0
19636,LA,POS,19636-LA-POS,19636LA0240028,4.0,3.0,5.0,3.0
19636,LA,POS,19636-LA-POS,19636LA0590003,4.0,3.0,5.0,3.0
19636,LA,POS,19636-LA-POS,19636LA0590005,4.0,3.0,5.0,3.0
19636,LA,POS,19636-LA-POS,19636LA0590006,4.0,3.0,5.0,3.0
19636,LA,POS,19636-LA-POS,19636LA0590007,4.0,3.0,5.0,3.0
19636,LA,POS,19636-LA-POS,19636LA0610005,4.0,3.0,5.0,3.0
19636,LA,POS,19636-LA-POS,19636LA0610010,4.0,3.0,5.0,3.0
19636,LA,POS,19636-LA-POS,19636LA0610011,4.0,3.0,5.0,3.0
19636,LA,POS,19636-LA-POS,19636LA0610012,4.0,3.0,5.0,3.0
19636,LA,POS,19636-LA-POS,19636LA0610013,4.0,3.0,5.0,3.0
19636,LA,POS,19636-LA-POS,19636LA0610014,4.0,3.0,5.0,3.0
19636,LA,POS,19636-LA-POS,19636LA0610015,4.0,3.0,5.0,3.0
19636,LA,POS,19636-LA-POS,19636LA0610016,4.0,3.0,5.0,3.0
19898,FL,HMO,19898-FL-HMO,19898FL0340001,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340003,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340005,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340006,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340007,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340011,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340013,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340015,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340016,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340017,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340020,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340021,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340023,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340025,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340026,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340027,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340031,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340033,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340035,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340036,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340037,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340041,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340043,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340045,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340046,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340047,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340061,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340062,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340063,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340064,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340065,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340071,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340072,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340073,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340074,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340075,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340081,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340082,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340083,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340084,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340085,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340091,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340092,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340093,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340094,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0340095,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0350001,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0350003,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0350005,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0350011,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0350013,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0350015,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0350020,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0350021,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0350023,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0350025,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0350031,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0350033,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0350035,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0350041,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0350043,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0350045,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0350061,4.0,3.0,,4.0
19898,FL,HMO,19898-FL-HMO,19898FL0350064,4.0,3.0,,4.0
20069,TX,EPO,20069-TX-EPO,20069TX0100005,2.0,2.0,,4.0
20069,TX,EPO,20069-TX-EPO,20069TX0100006,2.0,2.0,,4.0
20069,TX,EPO,20069-TX-EPO,20069TX0100024,2.0,2.0,,4.0
20069,TX,EPO,20069-TX-EPO,20069TX0100025,2.0,2.0,,4.0
20069,TX,EPO,20069-TX-EPO,20069TX0100050,2.0,2.0,,4.0
20069,TX,EPO,20069-TX-EPO,20069TX0100052,2.0,2.0,,4.0
20069,TX,EPO,20069-TX-EPO,20069TX0100053,2.0,2.0,,4.0
20069,TX,EPO,20069-TX-EPO,20069TX0100055,2.0,2.0,,4.0
20069,TX,EPO,20069-TX-EPO,20069TX0100056,2.0,2.0,,4.0
20069,TX,HMO,20069-TX-HMO,20069TX0510010,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510011,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510012,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510013,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510014,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510015,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510016,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510017,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510018,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510019,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510020,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510021,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510022,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510023,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510024,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510025,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510031,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510032,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510033,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510034,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510035,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510036,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510040,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510041,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510050,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510051,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510052,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510053,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510054,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510055,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510056,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510057,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510058,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510059,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510060,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510061,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510062,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510063,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510064,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510065,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510066,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510067,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510068,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510069,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510070,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510071,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510072,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510073,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510074,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510075,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510076,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510077,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510078,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510079,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510080,,,,
20069,TX,HMO,20069-TX-HMO,20069TX0510081,,,,
20129,IL,HMO,20129-IL-HMO,20129IL0330020,,,,
20129,IL,HMO,20129-IL-HMO,20129IL0330087,,,,
20129,IL,HMO,20129-IL-HMO,20129IL0330088,,,,
20129,IL,HMO,20129-IL-HMO,20129IL0330090,,,,
20129,IL,HMO,20129-IL-HMO,20129IL0330091,,,,
20129,IL,POS,20129-IL-POS,20129IL0340035,4.0,3.0,5.0,4.0
20129,IL,POS,20129-IL-POS,20129IL0340045,4.0,3.0,5.0,4.0
20129,IL,POS,20129-IL-POS,20129IL0340061,4.0,3.0,5.0,4.0
20129,IL,POS,20129-IL-POS,20129IL0340067,4.0,3.0,5.0,4.0
20129,IL,POS,20129-IL-POS,20129IL0340070,4.0,3.0,5.0,4.0
20129,IL,POS,20129-IL-POS,20129IL0340073,4.0,3.0,5.0,4.0
20129,IL,POS,20129-IL-POS,20129IL0340079,4.0,3.0,5.0,4.0
20129,IL,POS,20129-IL-POS,20129IL0340080,4.0,3.0,5.0,4.0
20129,IL,POS,20129-IL-POS,20129IL0340082,4.0,3.0,5.0,4.0
20173,WI,PPO,20173-WI-PPO,20173WI0130001,4.0,3.0,5.0,4.0
20173,WI,PPO,20173-WI-PPO,20173WI0130011,4.0,3.0,5.0,4.0
20173,WI,PPO,20173-WI-PPO,20173WI0130020,4.0,3.0,5.0,4.0
20173,WI,PPO,20173-WI-PPO,20173WI0130021,4.0,3.0,5.0,4.0
20173,WI,PPO,20173-WI-PPO,20173WI0130023,4.0,3.0,5.0,4.0
20173,WI,PPO,20173-WI-PPO,20173WI0130025,4.0,3.0,5.0,4.0
20173,WI,PPO,20173-WI-PPO,20173WI0130026,4.0,3.0,5.0,4.0
20173,WI,PPO,20173-WI-PPO,20173WI0130027,4.0,3.0,5.0,4.0
20173,WI,PPO,20173-WI-PPO,20173WI0130033,4.0,3.0,5.0,4.0
20173,WI,PPO,20173-WI-PPO,20173WI0130034,4.0,3.0,5.0,4.0
20173,WI,PPO,20173-WI-PPO,20173WI0130035,4.0,3.0,5.0,4.0
20173,WI,PPO,20173-WI-PPO,20173WI0130036,4.0,3.0,5.0,4.0
20173,WI,PPO,20173-WI-PPO,20173WI0130037,4.0,3.0,5.0,4.0
20173,WI,PPO,20173-WI-PPO,20173WI0130038,4.0,3.0,5.0,4.0
20173,WI,PPO,20173-WI-PPO,20173WI0130039,4.0,3.0,5.0,4.0
20173,WI,PPO,20173-WI-PPO,20173WI0130040,4.0,3.0,5.0,4.0
20173,WI,PPO,20173-WI-PPO,20173WI0130041,4.0,3.0,5.0,4.0
20173,WI,PPO,20173-WI-PPO,20173WI0130042,4.0,3.0,5.0,4.0
20305,NE,EPO,20305-NE-EPO,20305NE0030025,3.0,3.0,,3.0
20305,NE,EPO,20305-NE-EPO,20305NE0030041,3.0,3.0,,3.0
20305,NE,EPO,20305-NE-EPO,20305NE0030045,3.0,3.0,,3.0
20305,NE,EPO,20305-NE-EPO,20305NE0030047,3.0,3.0,,3.0
20305,NE,EPO,20305-NE-EPO,20305NE0030051,3.0,3.0,,3.0
20305,NE,EPO,20305-NE-EPO,20305NE0030055,3.0,3.0,,3.0
20305,NE,EPO,20305-NE-EPO,20305NE0030057,3.0,3.0,,3.0
20305,NE,EPO,20305-NE-EPO,20305NE0030073,3.0,3.0,,3.0
20305,NE,EPO,20305-NE-EPO,20305NE0030074,3.0,3.0,,3.0
20305,NE,EPO,20305-NE-EPO,20305NE0040025,3.0,3.0,,3.0
20305,NE,EPO,20305-NE-EPO,20305NE0040027,3.0,3.0,,3.0
20305,NE,EPO,20305-NE-EPO,20305NE0040029,3.0,3.0,,3.0
20305,NE,EPO,20305-NE-EPO,20305NE0040045,3.0,3.0,,3.0
20305,NE,EPO,20305-NE-EPO,20305NE0040047,3.0,3.0,,3.0
20305,NE,EPO,20305-NE-EPO,20305NE0040051,3.0,3.0,,3.0
20305,NE,EPO,20305-NE-EPO,20305NE0040055,3.0,3.0,,3.0
20305,NE,EPO,20305-NE-EPO,20305NE0040057,3.0,3.0,,3.0
20305,NE,EPO,20305-NE-EPO,20305NE0040073,3.0,3.0,,3.0
20305,NE,EPO,20305-NE-EPO,20305NE0050027,3.0,3.0,,3.0
20305,NE,EPO,20305-NE-EPO,20305NE0050045,3.0,3.0,,3.0
20305,NE,EPO,20305-NE-EPO,20305NE0050047,3.0,3.0,,3.0
20305,NE,EPO,20305-NE-EPO,20305NE0050051,3.0,3.0,,3.0
20305,NE,EPO,20305-NE-EPO,20305NE0050055,3.0,3.0,,3.0
20305,NE,EPO,20305-NE-EPO,20305NE0050057,3.0,3.0,,3.0
20305,NE,EPO,20305-NE-EPO,20305NE0050073,3.0,3.0,,3.0
20305,NE,EPO,20305-NE-EPO,20305NE0050074,3.0,3.0,,3.0
20305,NE,EPO,20305-NE-EPO,20305NE0050075,3.0,3.0,,3.0
20305,NE,EPO,20305-NE-EPO,20305NE0100001,3.0,3.0,,3.0
20305,NE,EPO,20305-NE-EPO,20305NE0100002,3.0,3.0,,3.0
20305,NE,EPO,20305-NE-EPO,20305NE0100003,3.0,3.0,,3.0
20305,NE,EPO,20305-NE-EPO,20305NE0100004,3.0,3.0,,3.0
20305,NE,EPO,20305-NE-EPO,20305NE0100005,3.0,3.0,,3.0
20305,NE,EPO,20305-NE-EPO,20305NE0100006,3.0,3.0,,3.0
20305,NE,EPO,20305-NE-EPO,20305NE0100007,3.0,3.0,,3.0
20305,NE,EPO,20305-NE-EPO,20305NE0100008,3.0,3.0,,3.0
20305,NE,EPO,20305-NE-EPO,20305NE0100009,3.0,3.0,,3.0
21333,OK,PPO,21333-OK-PPO,21333OK0010013,2.0,2.0,,3.0
21333,OK,PPO,21333-OK-PPO,21333OK0010041,2.0,2.0,,3.0
21333,OK,PPO,21333-OK-PPO,21333OK0010045,2.0,2.0,,3.0
21333,OK,PPO,21333-OK-PPO,21333OK0010047,2.0,2.0,,3.0
21333,OK,PPO,21333-OK-PPO,21333OK0010051,2.0,2.0,,3.0
21333,OK,PPO,21333-OK-PPO,21333OK0010055,2.0,2.0,,3.0
21333,OK,PPO,21333-OK-PPO,21333OK0010057,2.0,2.0,,3.0
21333,OK,PPO,21333-OK-PPO,21333OK0010073,2.0,2.0,,3.0
21333,OK,PPO,21333-OK-PPO,21333OK0010074,2.0,2.0,,3.0
21333,OK,PPO,21333-OK-PPO,21333OK0010075,2.0,2.0,,3.0
21333,OK,PPO,21333-OK-PPO,21333OK0060013,2.0,2.0,,3.0
21333,OK,PPO,21333-OK-PPO,21333OK0060045,2.0,2.0,,3.0
21333,OK,PPO,21333-OK-PPO,21333OK0060047,2.0,2.0,,3.0
21333,OK,PPO,21333-OK-PPO,21333OK0060051,2.0,2.0,,3.0
21333,OK,PPO,21333-OK-PPO,21333OK0060055,2.0,2.0,,3.0
21333,OK,PPO,21333-OK-PPO,21333OK0060057,2.0,2.0,,3.0
21333,OK,PPO,21333-OK-PPO,21333OK0060073,2.0,2.0,,3.0
21333,OK,PPO,21333-OK-PPO,21333OK0060074,2.0,2.0,,3.0
21333,OK,PPO,21333-OK-PPO,21333OK0060075,2.0,2.0,,3.0
21333,OK,PPO,21333-OK-PPO,21333OK0060076,2.0,2.0,,3.0
21333,OK,PPO,21333-OK-PPO,21333OK0070001,2.0,2.0,,3.0
21333,OK,PPO,21333-OK-PPO,21333OK0070002,2.0,2.0,,3.0
21333,OK,PPO,21333-OK-PPO,21333OK0070003,2.0,2.0,,3.0
21333,OK,PPO,21333-OK-PPO,21333OK0070004,2.0,2.0,,3.0
21333,OK,PPO,21333-OK-PPO,21333OK0070005,2.0,2.0,,3.0
21333,OK,PPO,21333-OK-PPO,21333OK0070006,2.0,2.0,,3.0
21333,OK,PPO,21333-OK-PPO,21333OK0070007,2.0,2.0,,3.0
21333,OK,PPO,21333-OK-PPO,21333OK0070008,2.0,2.0,,3.0
21333,OK,PPO,21333-OK-PPO,21333OK0070009,2.0,2.0,,3.0
21333,OK,PPO,21333-OK-PPO,21333OK0070010,2.0,2.0,,3.0
22013,UT,EPO,22013-UT-EPO,22013UT2630003,3.0,3.0,5.0,4.0
22013,UT,EPO,22013-UT-EPO,22013UT2630017,3.0,3.0,5.0,4.0
22013,UT,EPO,22013-UT-EPO,22013UT2630019,3.0,3.0,5.0,4.0
22013,UT,EPO,22013-UT-EPO,22013UT2650007,3.0,3.0,5.0,4.0
22013,UT,EPO,22013-UT-EPO,22013UT2650008,3.0,3.0,5.0,4.0
22013,UT,EPO,22013-UT-EPO,22013UT2650010,3.0,3.0,5.0,4.0
22013,UT,EPO,22013-UT-EPO,22013UT2650011,3.0,3.0,5.0,4.0
22013,UT,EPO,22013-UT-EPO,22013UT2650012,3.0,3.0,5.0,4.0
22013,UT,EPO,22013-UT-EPO,22013UT2650013,3.0,3.0,5.0,4.0
22013,UT,EPO,22013-UT-EPO,22013UT2650014,3.0,3.0,5.0,4.0
22013,UT,EPO,22013-UT-EPO,22013UT2650015,3.0,3.0,5.0,4.0
23435,AZ,HMO,23435-AZ-HMO,23435AZ0040001,3.0,3.0,4.0,4.0
23435,AZ,HMO,23435-AZ-HMO,23435AZ0040011,3.0,3.0,4.0,4.0
23435,AZ,HMO,23435-AZ-HMO,23435AZ0040012,3.0,3.0,4.0,4.0
23435,AZ,HMO,23435-AZ-HMO,23435AZ0040014,3.0,3.0,4.0,4.0
23435,AZ,HMO,23435-AZ-HMO,23435AZ0040015,3.0,3.0,4.0,4.0
23435,AZ,HMO,23435-AZ-HMO,23435AZ0040016,3.0,3.0,4.0,4.0
23435,AZ,HMO,23435-AZ-HMO,23435AZ0040017,3.0,3.0,4.0,4.0
23435,AZ,HMO,23435-AZ-HMO,23435AZ0040019,3.0,3.0,4.0,4.0
23435,AZ,HMO,23435-AZ-HMO,23435AZ0040022,3.0,3.0,4.0,4.0
23435,AZ,HMO,23435-AZ-HMO,23435AZ0040023,3.0,3.0,4.0,4.0
23435,AZ,HMO,23435-AZ-HMO,23435AZ0040024,3.0,3.0,4.0,4.0
23435,AZ,HMO,23435-AZ-HMO,23435AZ0040025,3.0,3.0,4.0,4.0
23435,AZ,HMO,23435-AZ-HMO,23435AZ0040026,3.0,3.0,4.0,4.0
23435,AZ,HMO,23435-AZ-HMO,23435AZ0040027,3.0,3.0,4.0,4.0
23435,AZ,HMO,23435-AZ-HMO,23435AZ0040028,3.0,3.0,4.0,4.0
23552,TN,EPO,23552-TN-EPO,23552TN0020005,3.0,3.0,,5.0
23552,TN,EPO,23552-TN-EPO,23552TN0020006,3.0,3.0,,5.0
